year,GEOID,NAME,state,county,tract,total_units_b25024,units_1_detached,units_1_attached,units_2,units_3_4,units_5_9,units_10_19,units_20_49,units_50_plus,mobile_home,boat_rv_van,total_housing_units,total_units_b25002,occupied_units,vacant_units,tenure_total,owner_occupied,renter_occupied,pop_in_occupied_total,pop_in_owner_occupied,pop_in_renter_occupied,median_income_all_occupied,median_income_owner_occupied,median_income_renter_occupied,units_by_tenure_total,owner_units_total,owner_1_detached,owner_1_attached,owner_2,owner_3_4,owner_5_9,owner_10_19,owner_20_49,owner_50_plus,owner_mobile_home,owner_boat_rv_van,renter_units_total,renter_1_detached,renter_1_attached,renter_2,renter_3_4,renter_5_9,renter_10_19,renter_20_49,renter_50_plus,renter_mobile_home,renter_boat_rv_van,median_owner_costs_total,median_owner_costs_with_mortgage,median_owner_costs_no_mortgage,median_household_income,single_family_units,pct_single_family,pct_vacant,pct_occupied,pct_renter_occupied,pct_owner_occupied,renter_single_family,pct_sf_renter_occupied,owner_renter_income_gap
2015,49035112913,"Census Tract 1129.13, Salt Lake County, Utah",49,035,112913,1560,1523,0,9,0,0,0,28,0,0,0,1560,1560,1437,123,1437,1261,176,4898,4247,651,76317.0,78274.0,55192.0,1437,1261,1261,0,0,0,0,0,0,0,0,0,176,167,0,9,0,0,0,0,0,0,0,1178.0,1416.0,395.0,76317.0,1523,0.9762820512820513,0.07884615384615384,0.9211538461538461,0.12247738343771747,0.8775226165622826,167,0.10965200262639527,23082.0
2015,49035113017,"Census Tract 1130.17, Salt Lake County, Utah",49,035,113017,2050,1842,37,10,0,7,0,0,96,58,0,2050,2050,1972,78,1972,1692,280,7243,6471,772,69643.0,76886.0,31250.0,1972,1692,1638,20,10,0,7,0,0,0,17,0,280,135,8,0,0,0,0,0,96,41,0,1384.0,1493.0,402.0,69643.0,1879,0.9165853658536586,0.03804878048780488,0.9619512195121951,0.14198782961460446,0.8580121703853956,143,0.07610431080361894,45636.0
2015,49035113522,"Census Tract 1135.22, Salt Lake County, Utah",49,035,113522,1036,880,109,47,0,0,0,0,0,0,0,1036,1036,1009,27,1009,957,52,3415,3286,129,84007.0,86157.0,72800.0,1009,957,836,101,20,0,0,0,0,0,0,0,52,44,8,0,0,0,0,0,0,0,0,1205.0,1433.0,405.0,84007.0,989,0.9546332046332047,0.026061776061776062,0.9739382239382239,0.05153617443012884,0.9484638255698712,52,0.0525783619817998,13357.0
2015,49035113525,"Census Tract 1135.25, Salt Lake County, Utah",49,035,113525,1790,1768,0,22,0,0,0,0,0,0,0,1790,1790,1725,65,1725,1494,231,7803,6503,1300,70159.0,71522.0,47202.0,1725,1494,1472,0,22,0,0,0,0,0,0,0,231,231,0,0,0,0,0,0,0,0,0,1511.0,1579.0,421.0,70159.0,1768,0.9877094972067039,0.036312849162011177,0.9636871508379888,0.13391304347826086,0.8660869565217392,231,0.13065610859728508,24320.0
2015,49035113527,"Census Tract 1135.27, Salt Lake County, Utah",49,035,113527,1267,1117,133,17,0,0,0,0,0,0,0,1267,1267,1168,99,1168,1047,121,4299,3713,586,65000.0,60402.0,67179.0,1168,1047,900,130,17,0,0,0,0,0,0,0,121,118,3,0,0,0,0,0,0,0,0,1290.0,1332.0,305.0,65000.0,1250,0.9865824782951855,0.07813733228097869,0.9218626677190213,0.1035958904109589,0.896404109589041,121,0.0968,-6777.0
2015,49035113010,"Census Tract 1130.10, Salt Lake County, Utah",49,035,113010,2303,1787,208,0,0,0,0,13,278,0,17,2303,2303,2179,124,2179,1664,515,7010,5703,1307,85923.0,103824.0,46991.0,2179,1664,1566,98,0,0,0,0,0,0,0,0,515,221,29,0,0,0,0,13,235,0,17,1193.0,1695.0,545.0,85923.0,1995,0.8662613981762918,0.053842813721233174,0.9461571862787668,0.23634694814134924,0.7636530518586507,250,0.12531328320802004,56833.0
2015,49035113523,"Census Tract 1135.23, Salt Lake County, Utah",49,035,113523,1723,1622,0,8,28,20,35,10,0,0,0,1723,1723,1699,24,1699,1478,221,6135,5214,921,65650.0,65368.0,68650.0,1699,1478,1470,0,8,0,0,0,0,0,0,0,221,128,0,0,28,20,35,10,0,0,0,1202.0,1286.0,301.0,65650.0,1622,0.9413813116656994,0.013929193267556587,0.9860708067324434,0.13007651559741024,0.8699234844025897,128,0.07891491985203453,-3282.0
2015,49035113904,"Census Tract 1139.04, Salt Lake County, Utah",49,035,113904,1731,1464,114,38,9,49,8,27,12,10,0,1731,1731,1631,100,1631,1358,273,5137,4274,863,55486.0,62143.0,38233.0,1631,1358,1209,42,27,0,33,8,27,12,0,0,273,184,43,11,9,16,0,0,0,10,0,1051.0,1191.0,328.0,55486.0,1578,0.9116117850953206,0.057770075101097634,0.9422299248989023,0.16738197424892703,0.8326180257510729,227,0.1438529784537389,23910.0
2015,49035100600,"Census Tract 1006, Salt Lake County, Utah",49,035,100600,2291,1455,141,137,141,71,134,0,0,112,100,2291,2291,2291,0,2291,1439,852,8081,4603,3478,,,,2291,1439,1140,67,68,0,0,0,0,0,85,79,852,315,74,69,141,71,134,0,0,27,21,848.0,978.0,264.0,41094.0,1596,0.6966390222610214,0.0,1.0,0.37189000436490616,0.6281099956350938,389,0.243734335839599,
2015,49035101400,"Census Tract 1014, Salt Lake County, Utah",49,035,101400,1220,63,20,53,0,89,374,457,164,0,0,1220,1220,1188,32,1188,27,1161,3208,54,3154,24643.0,250001.0,23954.0,1188,27,27,0,0,0,0,0,0,0,0,0,1161,36,20,53,0,89,374,436,153,0,0,4001.0,4001.0,,24643.0,83,0.0680327868852459,0.02622950819672131,0.9737704918032787,0.9772727272727273,0.022727272727272728,56,0.6746987951807228,226047.0
2015,49035101700,"Census Tract 1017, Salt Lake County, Utah",49,035,101700,2055,229,43,138,129,317,425,554,220,0,0,2055,2055,1861,194,1861,456,1405,3170,825,2345,39107.0,55167.0,33865.0,1861,456,137,35,16,9,10,61,85,103,0,0,1405,67,8,122,120,274,309,388,117,0,0,1207.0,1407.0,448.0,39107.0,272,0.13236009732360096,0.09440389294403893,0.905596107055961,0.7549704459967759,0.24502955400322407,75,0.2757352941176471,21302.0
2015,49035103800,"Census Tract 1038, Salt Lake County, Utah",49,035,103800,1019,694,50,212,28,6,19,10,0,0,0,1019,1019,929,90,929,568,361,2464,1422,1042,83906.0,87604.0,74219.0,929,568,552,5,11,0,0,0,0,0,0,0,361,70,45,183,28,6,19,10,0,0,0,1266.0,1626.0,374.0,83906.0,744,0.7301275760549558,0.08832188420019627,0.9116781157998037,0.38858988159311086,0.6114101184068891,115,0.15456989247311828,13385.0
2015,49035110200,"Census Tract 1102, Salt Lake County, Utah",49,035,110200,1840,1705,11,90,0,34,0,0,0,0,0,1840,1840,1776,64,1776,1440,336,5574,4463,1111,83198.0,87411.0,61452.0,1776,1440,1432,0,8,0,0,0,0,0,0,0,336,209,11,82,0,34,0,0,0,0,0,1385.0,1666.0,409.0,83198.0,1716,0.9326086956521739,0.034782608695652174,0.9652173913043478,0.1891891891891892,0.8108108108108109,220,0.1282051282051282,25959.0
2015,49035110300,"Census Tract 1103, Salt Lake County, Utah",49,035,110300,2330,1845,155,215,11,8,14,41,29,12,0,2330,2330,2137,193,2137,1533,604,5552,4389,1163,76729.0,90942.0,44868.0,2137,1533,1385,72,45,11,8,0,0,0,12,0,604,284,66,170,0,0,14,41,29,0,0,1275.0,1538.0,339.0,76729.0,2000,0.8583690987124464,0.08283261802575108,0.917167381974249,0.2826392138511933,0.7173607861488067,350,0.175,46074.0
2015,49035111202,"Census Tract 1112.02, Salt Lake County, Utah",49,035,111202,1944,948,102,37,17,219,364,191,37,29,0,1944,1944,1751,193,1751,952,799,5088,2665,2423,70594.0,76000.0,58750.0,1751,952,821,49,9,6,21,26,12,0,8,0,799,82,53,28,11,186,322,80,37,0,0,1231.0,1754.0,416.0,70594.0,1050,0.5401234567901234,0.09927983539094651,0.9007201646090535,0.4563106796116505,0.5436893203883495,135,0.12857142857142856,17250.0
2015,49035111306,"Census Tract 1113.06, Salt Lake County, Utah",49,035,111306,1058,501,15,0,80,124,271,27,30,0,10,1058,1058,996,62,996,452,544,2594,1254,1340,61400.0,93214.0,51934.0,996,452,442,0,0,0,0,0,0,0,0,10,544,32,15,0,80,124,236,27,30,0,0,1635.0,2212.0,496.0,61400.0,516,0.4877126654064272,0.05860113421550094,0.941398865784499,0.5461847389558233,0.4538152610441767,47,0.09108527131782945,41280.0
2015,49035112501,"Census Tract 1125.01, Salt Lake County, Utah",49,035,112501,1512,932,313,54,59,35,104,7,8,0,0,1512,1512,1412,100,1412,963,449,3949,2456,1493,56948.0,56902.0,57344.0,1412,963,753,129,0,9,25,39,0,8,0,0,449,104,184,54,25,10,65,7,0,0,0,1287.0,1421.0,385.0,56948.0,1245,0.8234126984126984,0.06613756613756613,0.9338624338624338,0.31798866855524077,0.6820113314447592,288,0.23132530120481928,-442.0
2015,49035112610,"Census Tract 1126.10, Salt Lake County, Utah",49,035,112610,1822,804,364,92,41,30,287,143,14,47,0,1822,1822,1762,60,1762,1128,634,4466,2814,1652,55304.0,63509.0,36111.0,1762,1128,672,289,10,8,0,102,0,0,47,0,634,94,53,82,33,30,185,143,14,0,0,1092.0,1201.0,394.0,55304.0,1168,0.6410537870472008,0.03293084522502744,0.9670691547749726,0.3598183881952327,0.6401816118047673,147,0.12585616438356165,27398.0
2015,49035112612,"Census Tract 1126.12, Salt Lake County, Utah",49,035,112612,1645,774,347,0,65,87,139,98,135,0,0,1645,1645,1559,86,1559,811,748,4200,2141,2059,60518.0,74440.0,42847.0,1559,811,586,190,0,17,18,0,0,0,0,0,748,164,133,0,48,69,101,98,135,0,0,1159.0,1476.0,383.0,60518.0,1121,0.6814589665653495,0.052279635258358666,0.9477203647416413,0.47979474021808854,0.5202052597819115,297,0.2649420160570919,31593.0
2015,49035112616,"Census Tract 1126.16, Salt Lake County, Utah",49,035,112616,1435,1378,0,0,0,0,0,30,14,0,13,1435,1435,1414,21,1414,1149,265,4668,3844,824,83707.0,100573.0,66283.0,1414,1149,1149,0,0,0,0,0,0,0,0,0,265,208,0,0,0,0,0,30,14,0,13,1638.0,2009.0,620.0,83707.0,1378,0.9602787456445993,0.014634146341463415,0.9853658536585366,0.18741159830268742,0.8125884016973126,208,0.1509433962264151,34290.0
2015,49035112904,"Census Tract 1129.04, Salt Lake County, Utah",49,035,112904,2056,1707,120,0,34,0,0,23,172,0,0,2056,2056,2032,24,2032,1480,552,6595,5168,1427,62097.0,73724.0,29120.0,2032,1480,1447,26,0,7,0,0,0,0,0,0,552,236,94,0,27,0,0,23,172,0,0,1321.0,1384.0,326.0,62097.0,1827,0.8886186770428015,0.011673151750972763,0.9883268482490273,0.27165354330708663,0.7283464566929134,330,0.180623973727422,44604.0
2015,49035110103,"Census Tract 1101.03, Salt Lake County, Utah",49,035,110103,1576,1548,0,28,0,0,0,0,0,0,0,1576,1576,1375,201,1375,1254,121,3930,3703,227,118144.0,120833.0,86250.0,1375,1254,1254,0,0,0,0,0,0,0,0,0,121,93,0,28,0,0,0,0,0,0,0,1670.0,2342.0,486.0,118144.0,1548,0.9822335025380711,0.12753807106598986,0.8724619289340102,0.088,0.912,93,0.060077519379844964,34583.0
2015,49035113306,"Census Tract 1133.06, Salt Lake County, Utah",49,035,113306,2341,367,56,121,439,562,398,324,74,0,0,2341,2341,2079,262,2079,533,1546,4950,1739,3211,37329.0,52175.0,32449.0,2079,533,351,56,34,50,19,23,0,0,0,0,1546,16,0,87,319,416,375,259,74,0,0,1056.0,1166.0,401.0,37329.0,423,0.18069201196070056,0.11191798376762067,0.8880820162323794,0.7436267436267436,0.25637325637325636,16,0.037825059101654845,19726.0
2015,49035113520,"Census Tract 1135.20, Salt Lake County, Utah",49,035,113520,1396,913,49,0,125,90,198,0,21,0,0,1396,1396,1365,31,1365,838,527,4156,2656,1500,52436.0,62407.0,36280.0,1365,838,751,15,0,31,0,41,0,0,0,0,527,153,34,0,94,68,157,0,21,0,0,1154.0,1295.0,357.0,52436.0,962,0.6891117478510028,0.022206303724928367,0.9777936962750716,0.3860805860805861,0.613919413919414,187,0.1943866943866944,26127.0
2015,49041975300,"Census Tract 9753, Sevier County, Utah",49,041,975300,1889,1354,85,17,57,46,100,61,0,169,0,1889,1889,1749,140,1749,1149,600,4916,3311,1605,40586.0,48844.0,30978.0,1749,1149,1021,37,0,0,7,0,0,0,84,0,600,220,48,17,57,39,73,61,0,85,0,871.0,1072.0,290.0,40586.0,1439,0.7617787188988883,0.07411328745367919,0.9258867125463208,0.34305317324185247,0.6569468267581475,268,0.1862404447533009,17866.0
2015,49041975200,"Census Tract 9752, Sevier County, Utah",49,041,975200,1357,1246,1,22,3,0,4,0,2,79,0,1357,1357,927,430,927,772,155,2827,2300,527,52768.0,59300.0,35208.0,927,772,752,0,0,0,0,0,0,2,18,0,155,125,1,2,3,0,1,0,0,23,0,747.0,1095.0,249.0,52768.0,1247,0.9189388356669123,0.3168754605747974,0.6831245394252027,0.16720604099244876,0.8327939590075513,126,0.10104250200481155,24092.0
2016,49035112613,"Census Tract 1126.13, Salt Lake County, Utah",49,035,112613,1556,1525,10,11,0,0,0,0,10,0,0,1556,1556,1468,88,1468,1269,199,4826,3938,888,91029.0,93348.0,83073.0,1468,1269,1248,10,11,0,0,0,0,0,0,0,199,189,0,0,0,0,0,0,10,0,0,1350.0,1633.0,466.0,91029.0,1535,0.9865038560411311,0.056555269922879174,0.9434447300771208,0.13555858310626703,0.864441416893733,189,0.12312703583061889,10275.0
2016,49035112810,"Census Tract 1128.10, Salt Lake County, Utah",49,035,112810,2507,2068,161,27,0,19,207,0,25,0,0,2507,2507,2404,103,2404,2034,370,9193,7983,1210,98553.0,106736.0,45769.0,2404,2034,1856,151,0,0,10,17,0,0,0,0,370,136,10,0,0,9,190,0,25,0,0,1816.0,2168.0,522.0,98553.0,2229,0.8891104906262465,0.041084962106102914,0.9589150378938971,0.15391014975041598,0.846089850249584,146,0.0655002243158367,60967.0
2016,49035112912,"Census Tract 1129.12, Salt Lake County, Utah",49,035,112912,752,752,0,0,0,0,0,0,0,0,0,752,752,716,36,716,640,76,2900,2572,328,76765.0,75200.0,79125.0,716,640,640,0,0,0,0,0,0,0,0,0,76,76,0,0,0,0,0,0,0,0,0,1430.0,1595.0,377.0,76765.0,752,1.0,0.047872340425531915,0.9521276595744681,0.10614525139664804,0.8938547486033519,76,0.10106382978723404,-3925.0
2016,49035100800,"Census Tract 1008, Salt Lake County, Utah",49,035,100800,1685,102,33,20,130,170,223,417,590,0,0,1685,1685,1302,383,1302,309,993,2457,581,1876,41066.0,72417.0,35034.0,1302,309,43,9,20,15,0,17,83,122,0,0,993,36,24,0,90,146,160,282,255,0,0,705.0,1188.0,542.0,41066.0,135,0.08011869436201781,0.22729970326409496,0.772700296735905,0.7626728110599078,0.23732718894009217,60,0.4444444444444444,37383.0
2016,49035101000,"Census Tract 1010, Salt Lake County, Utah",49,035,101000,1425,1040,146,126,70,30,0,0,13,0,0,1425,1425,1340,85,1340,928,412,3162,2277,885,86250.0,97155.0,47821.0,1340,928,848,70,0,10,0,0,0,0,0,0,412,153,76,118,22,30,0,0,13,0,0,1418.0,1793.0,459.0,86250.0,1186,0.832280701754386,0.05964912280701754,0.9403508771929825,0.3074626865671642,0.6925373134328359,229,0.19308600337268128,49334.0
2016,49035101200,"Census Tract 1012, Salt Lake County, Utah",49,035,101200,2202,845,41,155,208,256,451,163,83,0,0,2202,2202,2079,123,2079,1063,1016,4232,2364,1868,60030.0,103594.0,35756.0,2079,1063,719,16,15,54,34,97,77,51,0,0,1016,113,25,106,154,210,322,86,0,0,0,1607.0,1814.0,438.0,60030.0,886,0.40236148955495005,0.055858310626702996,0.944141689373297,0.4886964886964887,0.5113035113035113,138,0.15575620767494355,67838.0
2016,49035102801,"Census Tract 1028.01, Salt Lake County, Utah",49,035,102801,1798,1553,88,146,0,0,11,0,0,0,0,1798,1798,1798,0,1798,1257,541,6704,4513,2191,42891.0,53119.0,33110.0,1798,1257,1167,30,49,0,0,11,0,0,0,0,541,386,58,97,0,0,0,0,0,0,0,982.0,1110.0,291.0,42891.0,1641,0.9126807563959956,0.0,1.0,0.30088987764182423,0.6991101223581757,444,0.27056672760511885,20009.0
2016,49035103200,"Census Tract 1032, Salt Lake County, Utah",49,035,103200,2298,1357,0,93,163,59,14,36,467,109,0,2298,2298,2173,125,2173,1205,968,4191,2708,1483,46719.0,60089.0,23776.0,2173,1205,1078,0,0,0,7,0,0,11,109,0,968,184,0,93,133,52,14,36,456,0,0,1239.0,1315.0,366.0,46719.0,1357,0.5905134899912968,0.054395126196692775,0.9456048738033073,0.44546709618039576,0.5545329038196042,184,0.13559322033898305,36313.0
2016,49035103400,"Census Tract 1034, Salt Lake County, Utah",49,035,103400,1893,1224,41,206,325,44,37,16,0,0,0,1893,1893,1781,112,1781,1041,740,3831,2533,1298,63681.0,89107.0,38034.0,1781,1041,992,12,28,9,0,0,0,0,0,0,740,197,29,153,264,44,37,16,0,0,0,1396.0,1604.0,427.0,63681.0,1265,0.6682514527205494,0.05916534601162177,0.9408346539883783,0.41549691184727683,0.5845030881527232,226,0.17865612648221343,51073.0
2016,49035104200,"Census Tract 1042, Salt Lake County, Utah",49,035,104200,2745,1877,210,165,14,0,97,133,249,0,0,2745,2745,2526,219,2526,2132,394,6282,5280,1002,111471.0,128871.0,41628.0,2526,2132,1685,136,27,0,0,0,101,183,0,0,394,85,57,61,14,0,97,32,48,0,0,1412.0,2468.0,731.0,111471.0,2087,0.7602914389799635,0.07978142076502732,0.9202185792349726,0.1559778305621536,0.8440221694378464,142,0.0680402491614758,87243.0
2016,49035110702,"Census Tract 1107.02, Salt Lake County, Utah",49,035,110702,1922,1306,220,181,97,87,0,31,0,0,0,1922,1922,1794,128,1794,1239,555,5107,3737,1370,61023.0,79792.0,41685.0,1794,1239,1097,103,20,10,0,0,9,0,0,0,555,145,74,140,87,87,0,22,0,0,0,1264.0,1696.0,475.0,61023.0,1526,0.7939646201873048,0.06659729448491156,0.9334027055150884,0.3093645484949833,0.6906354515050167,219,0.1435124508519004,38107.0
2016,49035111302,"Census Tract 1113.02, Salt Lake County, Utah",49,035,111302,2232,1928,151,57,80,0,0,0,0,16,0,2232,2232,2069,163,2069,1693,376,5828,4425,1403,97520.0,101171.0,57000.0,2069,1693,1621,72,0,0,0,0,0,0,0,0,376,237,66,57,0,0,0,0,0,16,0,1519.0,1809.0,447.0,97520.0,2079,0.9314516129032258,0.07302867383512544,0.9269713261648745,0.18173030449492508,0.8182696955050749,303,0.14574314574314573,44171.0
2016,49035112100,"Census Tract 1121, Salt Lake County, Utah",49,035,112100,3260,1207,340,33,202,206,556,226,428,62,0,3260,3260,3169,91,3169,1204,1965,8375,3296,5079,53907.0,84107.0,43165.0,3169,1204,945,192,0,57,10,0,0,0,0,0,1965,185,148,33,145,196,556,212,428,62,0,1080.0,1229.0,351.0,53907.0,1547,0.4745398773006135,0.02791411042944785,0.9720858895705522,0.6200694225307668,0.3799305774692332,333,0.21525533290239174,40942.0
2016,49035112503,"Census Tract 1125.03, Salt Lake County, Utah",49,035,112503,1800,1091,293,192,126,79,10,0,9,0,0,1800,1800,1743,57,1743,1228,515,4836,3058,1778,59606.0,69333.0,36563.0,1743,1228,942,185,55,0,27,10,0,9,0,0,515,92,108,137,126,52,0,0,0,0,0,1241.0,1437.0,424.0,59606.0,1384,0.7688888888888888,0.03166666666666667,0.9683333333333334,0.29546758462421113,0.7045324153757889,200,0.14450867052023122,32770.0
2016,49035112609,"Census Tract 1126.09, Salt Lake County, Utah",49,035,112609,1770,1732,18,20,0,0,0,0,0,0,0,1770,1770,1713,57,1713,1482,231,5476,4481,995,99926.0,109688.0,55781.0,1713,1482,1455,18,9,0,0,0,0,0,0,0,231,220,0,11,0,0,0,0,0,0,0,1578.0,1840.0,492.0,99926.0,1750,0.9887005649717514,0.03220338983050847,0.9677966101694915,0.13485113835376533,0.8651488616462347,220,0.12571428571428572,53907.0
2016,49035112812,"Census Tract 1128.12, Salt Lake County, Utah",49,035,112812,1814,1729,76,9,0,0,0,0,0,0,0,1814,1814,1735,79,1735,1490,245,5048,4236,812,62274.0,64239.0,,1735,1490,1414,76,0,0,0,0,0,0,0,0,245,236,0,9,0,0,0,0,0,0,0,1147.0,1267.0,388.0,62274.0,1805,0.9950385887541345,0.043550165380374865,0.9564498346196252,0.14121037463976946,0.8587896253602305,236,0.13074792243767314,
2016,49035112914,"Census Tract 1129.14, Salt Lake County, Utah",49,035,112914,2330,1361,141,20,100,228,147,0,184,149,0,2330,2330,2200,130,2200,1416,784,6616,4632,1984,61567.0,73790.0,40170.0,2200,1416,1122,82,0,17,68,14,0,0,113,0,784,174,59,20,83,160,86,0,184,18,0,1296.0,1518.0,347.0,61567.0,1502,0.6446351931330472,0.055793991416309016,0.944206008583691,0.3563636363636364,0.6436363636363637,233,0.15512649800266312,33620.0
2016,49035113007,"Census Tract 1130.07, Salt Lake County, Utah",49,035,113007,1442,1340,89,0,13,0,0,0,0,0,0,1442,1442,1430,12,1430,1394,36,5441,5231,210,87736.0,87872.0,,1430,1394,1299,82,0,13,0,0,0,0,0,0,36,29,7,0,0,0,0,0,0,0,0,1459.0,1569.0,450.0,87736.0,1429,0.9909847434119279,0.008321775312066574,0.9916782246879334,0.025174825174825177,0.9748251748251748,36,0.025192442267319804,
2016,49035113013,"Census Tract 1130.13, Salt Lake County, Utah",49,035,113013,1394,1394,0,0,0,0,0,0,0,0,0,1394,1394,1384,10,1384,1355,29,5464,5269,195,103077.0,104471.0,91250.0,1384,1355,1355,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,0,0,0,1748.0,1853.0,540.0,103077.0,1394,1.0,0.007173601147776184,0.9928263988522238,0.020953757225433526,0.9790462427745664,29,0.02080344332855093,13221.0
2016,49035113307,"Census Tract 1133.07, Salt Lake County, Utah",49,035,113307,1964,958,209,246,73,8,0,8,0,462,0,1964,1964,1899,65,1899,1224,675,7824,4971,2853,42356.0,47596.0,38539.0,1899,1224,727,91,26,0,8,0,0,0,372,0,675,203,118,220,45,0,0,8,0,81,0,900.0,1176.0,668.0,42356.0,1167,0.5941955193482689,0.03309572301425662,0.9669042769857433,0.35545023696682465,0.6445497630331753,321,0.2750642673521851,9057.0
2016,49035113407,"Census Tract 1134.07, Salt Lake County, Utah",49,035,113407,2868,2179,249,0,167,17,0,0,0,256,0,2868,2868,2718,150,2718,2406,312,10388,9216,1172,67963.0,72961.0,36667.0,2718,2406,1884,249,0,62,17,0,0,0,194,0,312,184,0,0,66,0,0,0,0,62,0,1297.0,1352.0,449.0,67963.0,2428,0.8465829846582985,0.05230125523012552,0.9476987447698745,0.11479028697571744,0.8852097130242825,184,0.0757825370675453,36294.0
2016,49035113509,"Census Tract 1135.09, Salt Lake County, Utah",49,035,113509,2283,478,179,0,209,116,127,160,62,952,0,2283,2283,2193,90,2193,1658,535,6805,5136,1669,47176.0,49360.0,33398.0,2193,1658,465,128,0,100,10,38,9,0,908,0,535,13,12,0,109,106,89,114,62,30,0,703.0,1108.0,558.0,47176.0,657,0.28777923784494086,0.03942181340341656,0.9605781865965834,0.24395804833561333,0.7560419516643867,25,0.0380517503805175,15962.0
2016,49035113533,"Census Tract 1135.33, Salt Lake County, Utah",49,035,113533,1528,1322,80,9,26,43,34,7,0,7,0,1528,1528,1493,35,1493,1311,182,4368,3836,532,72944.0,89514.0,34537.0,1493,1311,1189,71,0,26,16,9,0,0,0,0,182,98,9,9,0,27,25,7,0,7,0,1317.0,1590.0,436.0,72944.0,1402,0.9175392670157068,0.022905759162303665,0.9770942408376964,0.12190221031480242,0.8780977896851976,107,0.07631954350927246,54977.0
2016,49035100500,"Census Tract 1005, Salt Lake County, Utah",49,035,100500,2313,1374,16,66,65,128,298,284,82,0,0,2313,2313,2213,100,2213,1216,997,6526,3413,3113,47913.0,56250.0,38258.0,2213,1216,1136,16,17,0,0,0,15,32,0,0,997,203,0,49,65,128,298,219,35,0,0,1019.0,1139.0,306.0,47913.0,1390,0.6009511456982274,0.043233895373973194,0.9567661046260268,0.4505196565747854,0.5494803434252147,203,0.1460431654676259,17992.0
2016,49035113016,"Census Tract 1130.16, Salt Lake County, Utah",49,035,113016,1756,1592,164,0,0,0,0,0,0,0,0,1756,1756,1744,12,1744,1685,59,6732,6536,196,93000.0,93250.0,,1744,1685,1528,157,0,0,0,0,0,0,0,0,59,52,7,0,0,0,0,0,0,0,0,1820.0,1960.0,390.0,93000.0,1756,1.0,0.00683371298405467,0.9931662870159453,0.0338302752293578,0.9661697247706422,59,0.033599088838268794,
2016,49011125808,"Census Tract 1258.08, Davis County, Utah",49,011,125808,2764,694,121,0,261,401,537,468,165,117,0,2764,2764,2548,216,2548,817,1731,5640,2073,3567,36028.0,57771.0,26443.0,2548,817,616,101,0,8,0,0,0,0,92,0,1731,27,20,0,192,401,433,468,165,25,0,968.0,1148.0,351.0,36028.0,815,0.294862518089725,0.07814761215629522,0.9218523878437048,0.6793563579277865,0.3206436420722135,47,0.05766871165644172,31328.0
2016,49011125907,"Census Tract 1259.07, Davis County, Utah",49,011,125907,754,562,5,6,0,0,14,0,114,53,0,754,754,710,44,710,565,145,2038,1726,312,90000.0,94188.0,48646.0,710,565,520,0,0,0,0,0,0,0,45,0,145,42,5,6,0,0,14,0,70,8,0,1192.0,1553.0,508.0,90000.0,567,0.7519893899204244,0.058355437665782495,0.9416445623342176,0.20422535211267606,0.795774647887324,47,0.08289241622574955,45542.0
2016,49011125908,"Census Tract 1259.08, Davis County, Utah",49,011,125908,1545,1359,88,37,0,4,45,0,0,12,0,1545,1545,1511,34,1511,1373,138,4728,4218,510,95121.0,102708.0,61786.0,1511,1373,1275,64,11,0,0,11,0,0,12,0,138,84,24,26,0,4,0,0,0,0,0,1272.0,1569.0,394.0,95121.0,1447,0.9365695792880259,0.022006472491909384,0.9779935275080907,0.09133024487094639,0.9086697551290536,108,0.0746371803731859,40922.0
2016,49011126001,"Census Tract 1260.01, Davis County, Utah",49,011,126001,1876,1070,53,18,145,103,22,45,95,315,10,1876,1876,1759,117,1759,1121,638,5367,3447,1920,51484.0,54280.0,37026.0,1759,1121,841,27,0,16,61,0,0,0,166,10,638,185,26,18,92,42,22,45,59,149,0,850.0,1117.0,354.0,51484.0,1123,0.5986140724946695,0.062366737739872065,0.9376332622601279,0.36270608300170554,0.6372939169982945,211,0.18788958147818344,17254.0
2016,49011126002,"Census Tract 1260.02, Davis County, Utah",49,011,126002,1682,1630,7,0,9,0,0,11,0,25,0,1682,1682,1658,24,1658,1495,163,6307,5784,523,89274.0,91960.0,33988.0,1658,1495,1488,7,0,0,0,0,0,0,0,0,163,118,0,0,9,0,0,11,0,25,0,1382.0,1489.0,353.0,89274.0,1637,0.9732461355529132,0.014268727705112961,0.985731272294887,0.09831121833534379,0.9016887816646562,118,0.07208307880268784,57972.0
2016,49011126405,"Census Tract 1264.05, Davis County, Utah",49,011,126405,1104,1080,14,3,7,0,0,0,0,0,0,1104,1104,1056,48,1056,984,72,3930,3643,287,104914.0,109500.0,64167.0,1056,984,970,7,0,7,0,0,0,0,0,0,72,62,7,3,0,0,0,0,0,0,0,1730.0,2167.0,526.0,104914.0,1094,0.9909420289855072,0.043478260869565216,0.9565217391304348,0.06818181818181818,0.9318181818181818,69,0.06307129798903108,45333.0
